file_name,caption
data/audiocaps/train/Y17PVmxAycM4.wav,Engine revving up and idling
data/audiocaps/train/Y17M0uRK-fBU.wav,A rattlesnake is hissing
data/audiocaps/train/Yli8r4Y-QDvg.wav,Several birds making different types of bird calls
data/audiocaps/train/Y17UFnrXpmDA.wav,Loud police like siren playing the background while a male speaking
data/audiocaps/train/Y17W2MKjmL30.wav,The car is heard zooming past on the road
data/audiocaps/train/Ye7l1R7JSKKQ.wav,Glass clanking followed by a man speaking as food and oil sizzles
data/audiocaps/train/YboxiMLU_xkI.wav,A man talks and shouts while a music plays followed by several gun shots
data/audiocaps/train/Ya8hQSJrFbBA.wav,An animal vocalizes quickly
data/audiocaps/train/Y6oQmpj6CUa8.wav,Rapid tapping against a surface
data/audiocaps/train/Y6oOXuor9W-w.wav,A dog barks and its nails scrape against the floor followed by some banging and scraping
data/audiocaps/train/Y6oS4OX8Jvco.wav,A door opens quickly then closes
data/audiocaps/train/Y6oRZaLfNv3Y.wav,A man is speaking then a person burps and people laugh
data/audiocaps/train/Y6oLip4I7fo0.wav,"Wind blowing, wood is being sawed by hand before a man speaks"
data/audiocaps/train/Y6oJeeOZFzyY.wav,Quick high pitched vibrations of a small motor
data/audiocaps/train/Y6oNtiUPum_U.wav,Car engines idle
data/audiocaps/train/Y6oMT1NqDBrE.wav,Wind blows hard and an engine hums
data/audiocaps/train/YfKOzqs3i9CU.wav,An engine running with bells ringing followed by a loud horn
data/audiocaps/train/YcluHOW_EnAQ.wav,"A scrapping sound, people talking and a sheep crying"
data/audiocaps/train/Y6oTaARyGHi4.wav,Birds chirping followed by a man snoring and an alarm clock ringing
data/audiocaps/train/Y6oT9FFI8dj0.wav,A stream runs in the background as a man speaks then a bell rings and something swooshes several times
data/audiocaps/train/Y6OFBnZYyt30.wav,An engine loudly idles
data/audiocaps/train/Y6OEMopgLSBs.wav,"An adult male is speaking via amplifier, echo is present, and a crowd of people speak in response"
data/audiocaps/train/Y6OHF4MyZUeI.wav,Water flowing and breathing
data/audiocaps/train/Y6OG237QFYlw.wav,A horse is trotting and a woman speaks briefly
data/audiocaps/train/Y6OKroPu0Prg.wav,A duck quacks as birds sing and a rooster crows
data/audiocaps/train/Y6OJoUpFP6SA.wav,Emergency sirens with background voice and banging
data/audiocaps/train/Y6OLmkERXVnQ.wav,A cat meows and then a dog whimpers
data/audiocaps/train/Y6OL0Qe5VG8U.wav,A motor vehicle engine is running and fades
data/audiocaps/train/Y6OMlqJ0Pjik.wav,A grandfather clock chimes
data/audiocaps/train/Yo1c5JjtAv0o.wav,"A helicopter hovers nearby loudly, and then flies past"
data/audiocaps/train/Yo1UAj2kfb70.wav,A machine runs and wind blows
data/audiocaps/train/Yo1mjz3v6w6I.wav,A revving motor and rain coming down
data/audiocaps/train/Yo1gLB10Let4.wav,Some liquid flows while an object is tapped and a man sings
data/audiocaps/train/Yo1e4nXNYK4I.wav,Dogs whimper nearby and then a person makes a clicking noise with their mouth
data/audiocaps/train/Y0zKghfTB4mg.wav,"Ominous musical notes, some banging, a woman speaks"
data/audiocaps/train/Yo1nLqLh1V7Y.wav,A man announces a game as kids yell and pigs footsteps fast and squeal
data/audiocaps/train/Y_a9Bu226Yek.wav,A small audience is clapping and someone whistles
data/audiocaps/train/Y-q5KdVI7r-Y.wav,Muffled speaking with two separate gun shots
data/audiocaps/train/YlSehNb7YKLM.wav,A machine gun fires repeatedly with echo
data/audiocaps/train/Y7NS5mP3OL7Q.wav,Frogs are peeping in the distance and a frog croaks close to the microphone
data/audiocaps/train/YlSpJBDT-vsg.wav,A few breaths of a woman followed by a loud sneeze
data/audiocaps/train/YCH2JOY0bJPk.wav,A man talks while a vehicle moves
data/audiocaps/train/Y0zTJylHgnRg.wav,"Vehicle grooming by, then man speaking"
data/audiocaps/train/Ya9D1zIyHzzo.wav,An aircraft engine sharply running
data/audiocaps/train/YlT2KWlgfh8c.wav,Light scratching and rattling followed by water pouring
data/audiocaps/train/Y-q0rTpXqEXs.wav,Applause heard followed by wind and dogs barking
data/audiocaps/train/YNPblvsVKDag.wav,Humming with wind blowing and people speaking as thunder roars in the distance
data/audiocaps/train/YNPiKR6vLSdY.wav,Wood creaks as someone walks
data/audiocaps/train/Y-q1JKbT5oLc.wav,Ribbing up of vehicle motor while people in background talk muffled
data/audiocaps/train/YNPV-qwqTRPQ.wav,A clock ticking and bell chiming as gears crank and turn
data/audiocaps/train/Y_EKZiFPfOns.wav,A music is played followed by waves
data/audiocaps/train/Y_ENOaD2TBhQ.wav,A child speaks slowly and wrappers are crumpled and moved around
data/audiocaps/train/Y_EP9N5QWUcQ.wav,Humming and some clicks with a man speaking
data/audiocaps/train/Y0zTXYIo3ljg.wav,Woman talking in the distance among st the sounds of farm animals
data/audiocaps/train/YNPns9k47czE.wav,"A cat meows in the distance, followed by silence"
data/audiocaps/train/Y_ERWiMmZ2YU.wav,Car engine accelerating followed by music
data/audiocaps/train/YYzxGlBhbtmY.wav,A bell ringing at various pitches
data/audiocaps/train/Y3lpxgHMJRWE.wav,A man speaking as a sewing machine runs
data/audiocaps/train/YqhG2kyZjaeo.wav,Train whistle woos over and over and rails on the train chug
data/audiocaps/train/YFgp8ljPZNd8.wav,An aircraft engine is running smoothly and vibrating rhythmically in the foreground while an adult male speaks faintly in the background
data/audiocaps/train/YMeyJ0_rJTus.wav,"A child speaks nearby, followed by rubbing on a surface"
data/audiocaps/train/YbQ2EG5R4aCg.wav,A woman is speaking as food is frying with sizzling noises
data/audiocaps/train/Y4445_gZfGpc.wav,Electrical humming as a dog breathes and plastic is clicked
data/audiocaps/train/Y441swIz0wuM.wav,"A baby is crying and spits up and chokes, and an adult female speaks and laughs"
data/audiocaps/train/Y440mP_sKccY.wav,A person laughs in succession
data/audiocaps/train/Y43x0AzgKhv4.wav,"A man speaks over a loudspeaker, people cheer"
data/audiocaps/train/Y43vgLh6-BW4.wav,A woman is speaking in monologue to a crowd who cheers
data/audiocaps/train/Y43vTJDDGGG4.wav,A young child speaks loudly
data/audiocaps/train/Y43t4rkwtxfE.wav,People chatter with one another as rain falls
data/audiocaps/train/YkHvVykLUKrk.wav,An infant whimpering and a man speaking
data/audiocaps/train/Y445d1Ss1GAM.wav,"Waters splashes, a woman speaks"
data/audiocaps/train/YuhdW0h5Ya_I.wav,A file scrapes on wood several times nearby
data/audiocaps/train/YuhiZyrD5GY8.wav,Banging as food sizzles followed by some light scraping with distant muffled music
data/audiocaps/train/YFhM-vNXn0eQ.wav,A clanging sound followed by a dropping sound and a child laughing at the end
data/audiocaps/train/YuhOh3x9I6bw.wav,"A child burps a long slow burp, then laughs briefly"
data/audiocaps/train/YuhRCIwRm5qI.wav,"A vehicle idles, followed by an engine starting up and a person coughing"
data/audiocaps/train/YKa7GzwdZepc.wav,A woman talks while some material is crumpled
data/audiocaps/train/Y2-TRXtJ6pqE.wav,Loud snoring with birds chirping in the distance
data/audiocaps/train/Y2-TuPAeZzyk.wav,Man speaks while car speeds past
data/audiocaps/train/YPK4_-itx6kw.wav,Clicking with some crinkling and scraping
data/audiocaps/train/Y2-BVDU447y4.wav,A truck revs loudly as a man speaks and crowd cheers
data/audiocaps/train/Y2-BcDQ7XO3Y.wav,"Police sirens and car horns, male voices heard"
data/audiocaps/train/Y2-ETU2W_TFc.wav,Two men speaking with vehicles driving by
data/audiocaps/train/Y2-H5sa2FGwM.wav,A dog barks as a few men laugh and have fun
data/audiocaps/train/Y2-LS7o71Jg0.wav,"Speed boat slowing down at sea, waves heard followed by male voice"
data/audiocaps/train/Y2-Q2FuQMhG0.wav,"A baby is crying, an adult female speaks, and something is buzzing"
data/audiocaps/train/Y2-RoLT4M1V0.wav,Race car accelerating and leveling off
data/audiocaps/train/Y7-5Hf25VbhQ.wav,A man is making obnoxious beeping and childish sounds then says something in a strong accent followed by a child laughing in response
data/audiocaps/train/Y7-7Um2hUAI0.wav,A whistle is blown followed by continuous quacking
data/audiocaps/train/Y5_Rd8m80SB8.wav,"A group of people talking near splashing water, with water vehicles in the background"
data/audiocaps/train/Y5_TAamLtN64.wav,Two people are having a conversation and thunder cracks in the distance
data/audiocaps/train/Y6zyktXme8Y0.wav,A large engine is running as a woman speaking in a muffled tone is interrupted by a man before a shrill squeaking noise occurs
data/audiocaps/train/Y5_QwGlp2VoQ.wav,Softly tapping on a bell
data/audiocaps/train/Y7-0Zw9jOzac.wav,A duck quacks followed by a person speaking
data/audiocaps/train/Y7-3WE3wSv5s.wav,Ducks quacking
data/audiocaps/train/Y6zv2ZTvdILg.wav,Crowd in the background noise while man and woman speak
data/audiocaps/train/Y6zwSfh9rFM8.wav,A cat meows loudly two times
data/audiocaps/train/Y6zyNBMfEycw.wav,A man speaking with a constant running noise
data/audiocaps/train/Ydj7NaqpojuM.wav,Roaring of traffic and wind followed by a siren
data/audiocaps/train/YpEkhRub2klc.wav,Snickering followed by snoring sound
data/audiocaps/train/YpEUmhXCmXLU.wav,Birds chirping followed by whistling and singing
data/audiocaps/train/YpEVr_jGigug.wav,A machine runs and a man speaks
data/audiocaps/train/YBWdbykeMqEA.wav,"Someone makes a mouth snort, a revving engine starts and a man speaks while through the whole thing a piano key plays one note"
data/audiocaps/train/YBWYdfatF4B0.wav,A man speaking followed by a woman speaking briefly while a motorboat engine runs
data/audiocaps/train/YZ_dZ39hC5DM.wav,A middle-aged man speaks as a metal is rubbed against metal
data/audiocaps/train/YZSyawwAJols.wav,Music playing in the distance with some hissing and humming
data/audiocaps/train/Y7C0t5NhGvjY.wav,A bus runs while people talk in the background
data/audiocaps/train/Y7C1u5Yzh15w.wav,A car horn beeps three times
data/audiocaps/train/YZTCglYEi9aI.wav,A man talking then laughing as a lawn mower runs followed by a power tool drilling
data/audiocaps/train/Y7Br8brB43CE.wav,A baby cries and a surface is tapped
data/audiocaps/train/Y7BrW2OIEGE4.wav,Metal is scraping against another hard surface and food is lightly sizzling
data/audiocaps/train/Y7Bp_aLXAqCY.wav,A person is tapping on a keyboard
data/audiocaps/train/Y7BqHXd9FS-o.wav,Low knocking with background noise
data/audiocaps/train/Y7C016-HEuEA.wav,"A large motor vehicle engine is operating, adult males and females are speaking"
data/audiocaps/train/Y7BrZ0ResT00.wav,An engine is revved up sharply then throttled down
data/audiocaps/train/Y7BrZjANUhx0.wav,Woman speaking enthusiastically and crowd cheers
data/audiocaps/train/Y-ug-UY_s6ZU.wav,An engine revving up and indistinguishable speech
data/audiocaps/train/Y4YkJGaA7wnw.wav,Birds are chirping and people are talking
data/audiocaps/train/Y4YibA12hvxM.wav,A man is talking while typing
data/audiocaps/train/Y4YbeWMI-a4U.wav,A man and woman talk and laugh
data/audiocaps/train/Y-umSSowXOX0.wav,"Clicking, a dog whimpering and crying"
data/audiocaps/train/Y4Y_NJx-p_wQ.wav,Car is skidding insanely
data/audiocaps/train/YOjAYINFHI0Q.wav,Stream of water flowing while a kid speaks loudly followed by a man talking then a kid screaming and more kids yelling in the distance
data/audiocaps/train/Y-us7ZafMjF4.wav,She is giving a speech
data/audiocaps/train/Y-upZb2GTy_U.wav,Water rushing in a stream with a woman talking by it
data/audiocaps/train/Y4YkSpSQl-I0.wav,Food is sizzling and a woman speaks
data/audiocaps/train/Y4Ykvx5WgpmU.wav,A motorcycle is speeding by
data/audiocaps/train/Yw7uhZICAX8M.wav,Some liquid flows while some reel turns
data/audiocaps/train/YMM8KLZaS1pQ.wav,Small birds chirping with light rustling
data/audiocaps/train/Yw7maJzoa_nk.wav,Several birds tweet
data/audiocaps/train/YMM4oqAHfb4I.wav,A motorcycle engine works in idle
data/audiocaps/train/YMM2IsxUASQw.wav,A series of heavy sprays while a loud machine operates
data/audiocaps/train/Y6BgL2HMva9g.wav,Banjo music accompanies an idling engine
data/audiocaps/train/Y6Bf8TALCj_4.wav,Cars passing by
data/audiocaps/train/YZNY90lUCDco.wav,"A click, then quick rubbing, and the splash of one water droplet"
data/audiocaps/train/YTJJvvCQa0NE.wav,Hissing spray is ongoing
data/audiocaps/train/YtTT8P7o_stQ.wav,"An emergency vehicle siren blows, followed by a large motor vehicle engine operating and a group of people talking in the background"
data/audiocaps/train/Y6BXdU_7YbjY.wav,"A car engine is idling, making a continuous clicking and soft tapping sound"
data/audiocaps/train/Y6BXKOBFg-7A.wav,Engines rumble as a single beep chimes
data/audiocaps/train/Y6B_0goowEoA.wav,Buzzing of a small insect
data/audiocaps/train/Y6BZukTJeARE.wav,An engine is revving
data/audiocaps/train/Y6BeQTd5M1rY.wav,A dog yipping repeatedly
data/audiocaps/train/Y6B_W4CnXFoU.wav,A female speaking with muffled voices in the background
data/audiocaps/train/Y-ywydpvXI5g.wav,A small click then a loud bang
data/audiocaps/train/Y-ywpwS_ddws.wav,A drill starts and stops a few times with a man talking briefly in the middle
data/audiocaps/train/YKb28LZWRwoM.wav,An electric buzzing saw cutting through something and the engine revving
data/audiocaps/train/YVhGPUDeFAKs.wav,Spraying and hissing
data/audiocaps/train/YqntsFg2_MYc.wav,High pitched ringing with footsteps and a distant dog barks followed by a single oink from a pig
data/audiocaps/train/YKbDVoLiA5rs.wav,"A man yelling, gunfire going off"
data/audiocaps/train/Y-yjaKP5J6Kg.wav,Male speech with dog bark and whimper
data/audiocaps/train/Y-yhOAM1IsSs.wav,Robotic voice of an aggressive male
data/audiocaps/train/Y-ymeirYuiok.wav,Rushing wind and thumping followed by a man's speaking
data/audiocaps/train/Y-ypOUOEXEzk.wav,Female speaking while faucet is running in tub
data/audiocaps/train/Y-ypFVVFS0wY.wav,Jet engine running and slight beeping sounds
data/audiocaps/train/Y-ywg40U7bk4.wav,Duck quacking with wind
data/audiocaps/train/Y-yud0e7VzJw.wav,Beeping sound from a vehicle door
data/audiocaps/train/Y3k6tn3xFJs0.wav,"A loud buzzing of an engine, wind blows"
data/audiocaps/train/YYFEDWt1CsLk.wav,A dog barking while someone talks
data/audiocaps/train/YvOWiwnIeudg.wav,Several bells ringing
data/audiocaps/train/YYFO9zHiDwr8.wav,A man talks followed by a liquid flowing
data/audiocaps/train/Y3jyoH864nA8.wav,Hum of a watercraft motor
data/audiocaps/train/Y3jzMzHwLLYg.wav,The clip-clop of a horse riding around
data/audiocaps/train/Y3k56M5Jnc8Y.wav,"Birds singing in the distance, followed by footsteps and soft wind. A woman begins to speak"
data/audiocaps/train/Y3k4Vq10qlOc.wav,A motor boat speeds by
data/audiocaps/train/Y3k5ozDCyWjs.wav,A man speaks as birds twitter and chirp in the background
data/audiocaps/train/Y3k5_oURhR5o.wav,"A motor vehicle engine is running, high-pitched whirring occurs, and an adult male speaks"
data/audiocaps/train/Y61oovSTyH2I.wav,Multiple people are roaring and cheering out loud
data/audiocaps/train/Y61mVnkQYKqI.wav,A woman is narrating a video in which another woman is speaking
data/audiocaps/train/Y61hb7kz_wxY.wav,Someone is crinkling paper then is spraying something out of a bottle
data/audiocaps/train/Y61acVlLeIkw.wav,Single beep followed by low beep and two loud beeps
data/audiocaps/train/Y61_rGYcvnaM.wav,Vibrations from an idling engine
data/audiocaps/train/Y61YxlqfKb2E.wav,A drill drilling and male speaking
data/audiocaps/train/Y61Vl5yTsyYg.wav,Light snoring is accompanied by clicking
data/audiocaps/train/Yvt6QyrVcE4s.wav,Small dogs bark followed by a man sneezing then speaking
data/audiocaps/train/Y61r9JX6rtqk.wav,A man speaks followed by a small engine running
data/audiocaps/train/Y61qah-GU-nU.wav,Male speaker with echo
data/audiocaps/train/YYKFCJ2KayG0.wav,A woman speaks followed by a long high pitched hiss
data/audiocaps/train/YYK3pLRkQwyo.wav,"While music plays and people talk in the background, metal clanking and rattling are present and random hisses occur"
data/audiocaps/train/YW04sEQSZJ9Q.wav,Typing on a computer keyboard
data/audiocaps/train/YYKNnVEWwwcM.wav,A man speaks with some groaning followed by ringing then an explosion
data/audiocaps/train/YQxLTAdmTN9E.wav,Humming and vibrating of an engine speeding into the distance
data/audiocaps/train/YQx_d7soJ-B4.wav,A toilet flushes over and over with a few clicks in between
data/audiocaps/train/YQxgf65htq94.wav,Water splashing and wind blowing followed by a loud splash and men speaking
data/audiocaps/train/Yc102B6YkTD4.wav,A man performs a speech and a crowd applauds
data/audiocaps/train/Yqko9VL4V5UA.wav,Human voices talking and laughing followed by sheep burping
data/audiocaps/train/YQxmaLVO0LE0.wav,A continuous spraying
data/audiocaps/train/YqlMoRvBpyDg.wav,"An adult male speaks, another adult male laughs, and then people laugh in the background"
data/audiocaps/train/Yqkyywjex5hs.wav,A child speaks and a woman speaks over the phone
data/audiocaps/train/YjH-uZE34svU.wav,Someone tries to whistle
data/audiocaps/train/YO7tiZ_txmf8.wav,People speak over a television followed by a child crying
data/audiocaps/train/YqAXcKqZV8Fs.wav,A vehicle revs down and then downshifts
data/audiocaps/train/YO8B5PuPLuwE.wav,Large waves come ashore on a beach with some tapping noise at one point
data/audiocaps/train/YO8BsPrP-YRY.wav,A man speaks briefly but continuously and a baby giggles
data/audiocaps/train/YjGtZ5wkyfSY.wav,Winds blows strongly while waves moves and a child whispers
data/audiocaps/train/Y7euBVitJbC4.wav,An engine humming as it idles
data/audiocaps/train/Y7eu51kBsiFY.wav,Wind is blowing hard and music is playing
data/audiocaps/train/Y7esvrBxflyg.wav,Large church bells ring
data/audiocaps/train/Y7emI1RyTVjo.wav,A horse is slowly walking
data/audiocaps/train/Y7eleOXN8Oew.wav,"Streaming water, then a man and woman talk"
data/audiocaps/train/Y7ejjOp7yJww.wav,A man speaking and woman responds
data/audiocaps/train/Y7eiHvOG8M0w.wav,A man speaking as metal clicks
data/audiocaps/train/Y7ei93NWEuv0.wav,Male voice with chirping in the background
data/audiocaps/train/Yc18rW5sMDOo.wav,A woman speaks fast giving lots of information
data/audiocaps/train/YLuVGoAo_89E.wav,High frequency humming with a man and child speaking
data/audiocaps/train/Y7evWffIywLc.wav,A man speaks briefly and then an engine is revved up and tires spin
data/audiocaps/train/Y7euIoWZ3Ihw.wav,A crowd is talking and several dogs are barking quickly
data/audiocaps/train/Y_MHcfnXOgZ4.wav,A baby cries as people talk in the distance
data/audiocaps/train/YuMCms9VFMv0.wav,Food fries in a fryer as a person talks nearby
data/audiocaps/train/YVO_bVbMrh-8.wav,A person snoring then exhaling while mumbling
data/audiocaps/train/YuLlGzmM9Zm8.wav,A man is speaking along with pigeons cooing lowly in the background
data/audiocaps/train/YJc57snCLugw.wav,Wind blowing in a microphone followed by footsteps and whistle blowing as emergency sirens go off while a woman is speaking then a man speaking
data/audiocaps/train/YKGBJNrRNnKo.wav,Mechanical humming with dry scraping followed by a man speaking
data/audiocaps/train/YJcBxrPtyI9U.wav,A vehicle driving by quickly and revving
data/audiocaps/train/Yj0Tg5R88Jyc.wav,Snoring and wheezing are occurring in a quiet environment
data/audiocaps/train/Yj0RLx8UPS8w.wav,A car engine humming as it idles then accelerates
data/audiocaps/train/YOA1AxlDwueA.wav,A man snores continuously as another laugh
data/audiocaps/train/YTiJEhAs2Nck.wav,Someone belches multiple times
data/audiocaps/train/YNvZCQ0Zgrd8.wav,A woman talks and laughs followed by someone cheering
data/audiocaps/train/YNvZ4EH5vsIk.wav,A man talking with pigeons cooing followed by bird wings flapping
data/audiocaps/train/YNvPTwDQ7ge0.wav,Motor running roughly
data/audiocaps/train/YNvX71TeDskw.wav,Shuffling on the ground followed by oinking
data/audiocaps/train/Y3FCSpF1DxAo.wav,Pet whimpering in an animated way
data/audiocaps/train/Y3FD-Rou9-9A.wav,A man speaking then gunshots
data/audiocaps/train/Y3F3GzYP7izQ.wav,People talk and laugh while water sloshes and ducks quack
data/audiocaps/train/Y3F3iosjm8BY.wav,A swift swoosh followed by a female giving a speech
data/audiocaps/train/Y3F09PXqCRfs.wav,A bird is chirping then a dog barks along with some chain jangling noise
data/audiocaps/train/Y3F1wKJ7oYn4.wav,An adult male is speaking and an adult female is speaking and sobbing
data/audiocaps/train/Y3Ez6bhUGPKk.wav,A cat is meowing back and forth
data/audiocaps/train/Y3F-XM5H520s.wav,A car's engine is idling at a good pace
data/audiocaps/train/Yx_lVuVXYRSg.wav,A vehicle engine works in idle and then a man briefly talks
data/audiocaps/train/Y3FDfpFhGXuM.wav,Female giving speech
data/audiocaps/train/Y3FF6Gb1BchU.wav,Man giving a speech
data/audiocaps/train/YXjomkR7PdvA.wav,"A computer voice is talking and beeps sound then a man talks at the same time as the computer voice, more beeps and the man gets the last word"
data/audiocaps/train/Yhd8Y3hce-nU.wav,A woman speaks softly and then makes kissing noises
data/audiocaps/train/Yu5reXfif2n0.wav,An idle vehicle engine running then revving
data/audiocaps/train/YXjtN_0AEKBA.wav,Birds chirp as people speak on television in the distance
data/audiocaps/train/YXjtBzrBKllo.wav,'An engine running and a man speaking
data/audiocaps/train/Yu5dK9XUHpyI.wav,A quick swoosh followed by a burst emitting whooshing sounds
data/audiocaps/train/YXk-bZEV2tTc.wav,A helicopter flying as a group of people speak in the background
data/audiocaps/train/Yu5fqr_YfkcE.wav,Hissing and high pitched whooshing followed by a faint click
data/audiocaps/train/YpK0UiFHP0iw.wav,Faucet water dripping as a woman speaks followed by a metal clank and plastic scrapping
data/audiocaps/train/Yu5fKWjtfVO0.wav,Church bells ring loudly in the distance multiple times
data/audiocaps/train/Y2XnqrYjVr9Q.wav,A man is giving a speech
data/audiocaps/train/Y2XrOqh7xsEg.wav,A dog is make excited noises and barks and a man speaks
data/audiocaps/train/Y2Xi8Kw8sF7w.wav,Water is splashing and men are yelling and clapping
data/audiocaps/train/Y2Xi_JpZkLs0.wav,A dog whimpers and barks
data/audiocaps/train/Y2Xu7G_5dcHU.wav,Rain is falling and wind is blowing
data/audiocaps/train/Y2XzU34naShY.wav,Women giving a speech
data/audiocaps/train/Y2XsAjRsfnlo.wav,A dog is barking
data/audiocaps/train/Y2XtPuCQoTG4.wav,Wind sound against a microphone followed by a group of people sounding surprised
data/audiocaps/train/Y2Y-BBhzwCfI.wav,A car engine is started up
data/audiocaps/train/Y2Y0T7yIvKsk.wav,A telephone is ringing and a woman speaks
data/audiocaps/train/YCqhYEZuCgZ8.wav,Someone laughs very loudly
data/audiocaps/train/YEkBUAZR_CRg.wav,Light rainfall as thunder goes off from a distance
data/audiocaps/train/YEkAHUP7smI0.wav,Young child talking baby jabbering
data/audiocaps/train/Y2Fh-1K9q5GY.wav,"Faint, quiet beeping"
data/audiocaps/train/YEk1etLjRjJU.wav,A person whistles multiple times nearby
data/audiocaps/train/YEk0zvDs3u4Q.wav,Continuous crowd cheering and cheering
data/audiocaps/train/YEk8OJ5ra3KI.wav,"Birds are chirping and singing, the wind is blowing slightly, and a hum is present in the background"
data/audiocaps/train/YEk5LjBZ0z80.wav,Laughter sounds followed by a woman burping and talking
data/audiocaps/train/YCqgJg8lQo8w.wav,A fire engine blares a horn and a siren is also playing once and dying way down to nothing and the engine revs once
data/audiocaps/train/YcX0UaeR-pu8.wav,People speaking with many sheep bleating
data/audiocaps/train/YX2nGWu8jqJc.wav,A toilet is flushed as a fan is running continuously in the background
data/audiocaps/train/YyjLvzh0s1Ug.wav,A vehicle engine revving several times
data/audiocaps/train/Y2FZRNzNXEts.wav,A cat meows and then cries out as a man is talking and laughing
data/audiocaps/train/YutIk9aZtZYw.wav,"A foghorn sounds followed by splashes of water, after which a foghorn sounds again"
data/audiocaps/train/YUTKoMUu6D1I.wav,A toilet flushing followed by a man talking then wind blowing into a microphone
data/audiocaps/train/YduINjUpiOK0.wav,A toilet flushes nearby once
data/audiocaps/train/YX2bF27KKlDk.wav,A train rattle by on tracks nearby and shortly after that a steam whistle hisses
data/audiocaps/train/Yyj7x8a-nrn4.wav,A man speaks while birds chirp in the background
data/audiocaps/train/Y_xMZGP1tYjw.wav,A spray is triggered followed by a man talking
data/audiocaps/train/Y_xXv2ojMr20.wav,A man speaks as food sizzles
data/audiocaps/train/Y_xZvozCKg0w.wav,A young man speaking as metal clacks several times before ratcheting then clanking several more times
data/audiocaps/train/Y_x_1bcq73B4.wav,A fire engine siren wails and a man speaks over a radio
data/audiocaps/train/Y_xaOh4f5Ovk.wav,A woman talks followed by someone burps and several laughs
data/audiocaps/train/Ys6QbUSa93vU.wav,Music in background whistling a growl and a scream and groan
data/audiocaps/train/YUUc8zuvKcyg.wav,A truck engine idling
data/audiocaps/train/Y9f12-ViEhrA.wav,A man speaking
data/audiocaps/train/YB_eqRry1qeQ.wav,A person talking with a humming in the background
data/audiocaps/train/Y9evG9hUZCEc.wav,"A car engine starts up, revs a couple of times and idles"
data/audiocaps/train/Y9etV_TT9_xY.wav,"A motorized bicycle accelerating and revving, followed by a males voice"
data/audiocaps/train/Y9esovZc8MlY.wav,A man talks as a motorcycle starts up and revs up louder
data/audiocaps/train/Y9esQLWId2VQ.wav,A person hollers while birds chirp in the distance
data/audiocaps/train/Y9f-70P9YdL0.wav,Water running with two women speaking
data/audiocaps/train/Y9ey0Q1Q-jro.wav,An engine running and bell ringing
data/audiocaps/train/Y9ewySqF6pZs.wav,Vehicles zooming by quickly
data/audiocaps/train/Y9evfaEW9ZtY.wav,"Distorted speech, followed by normal speech"
data/audiocaps/train/Y-aQDI85itmg.wav,A piece of fabric is flapping in the wind
data/audiocaps/train/Y-aSDXtf3RLc.wav,Rattling keys followed my starting vehicle
data/audiocaps/train/Yd11XSGiWtd0.wav,"Rainfall during a thunderstorm, heard clearly, and then in poor audio quality"
data/audiocaps/train/YrJY7KGtUARU.wav,Vibrations from an accelerating car with loud pops and squealing tires
data/audiocaps/train/YX2pjSG6WI08.wav,An airplane engine running
data/audiocaps/train/YrJiO6jT0iqQ.wav,A man talks and a crowd laughs and cheers
data/audiocaps/train/Y-a6VJhCbUqM.wav,There is snoring and throat clearing
data/audiocaps/train/Y-a6v7VQjfII.wav,Rain hitting the ground with a popping sound
data/audiocaps/train/Y-a9HMUYHpSo.wav,Sounds of noisy road traffic
data/audiocaps/train/Y-a9vgD4hCUk.wav,Men are conversing over the rumble of an engine
data/audiocaps/train/Y-aKEuf6_C_g.wav,Man snoring with speech in the background
data/audiocaps/train/Y-aL_VAKssbE.wav,A small child is singing and an adult female laughs
data/audiocaps/train/Y-aMB5YLAxZo.wav,Man speaking over a loudspeaker
data/audiocaps/train/Y-aOBjxiGef0.wav,"A man speaking and a dial tone, dialing"
data/audiocaps/train/YgyuZ0eSl44o.wav,A helicopter sound followed by a sharp fast rasp
data/audiocaps/train/YgymAdyBpmfw.wav,Emergency sirens ring followed by wind blowing and a man speaking
data/audiocaps/train/Ye7IWqldTwNI.wav,Continuous bell ringing
data/audiocaps/train/YgzETbQH9dKA.wav,Someone grunting with water noises in the foreground
data/audiocaps/train/Ye6jayx-b9hI.wav,A small motor revs while water gurgles
data/audiocaps/train/Ye72nPmzuuKo.wav,A man speaking with a constant hum followed by vibrations
data/audiocaps/train/Ye6y_ejwxrng.wav,"Wind rustling, a soft fart, a young male speaks, then cracks joints"
data/audiocaps/train/Yr8gGDkr9ewc.wav,A car revs up and screeches multiple times nearby as police sirens sound
data/audiocaps/train/YFBRE5H5ObmM.wav,Metal churning followed by static and an audio feed cutting off then more metal churning while a man yells and horse trots
data/audiocaps/train/YBREBO5FUC60.wav,A person talks on a telephone while a woman talks nearby
data/audiocaps/train/YBR8iVJ9SRAQ.wav,A man is making a speech and a loud camera is flashed
data/audiocaps/train/YBR6rX-qYArQ.wav,A man speaks as footsteps and fighting sounds follow
data/audiocaps/train/YNmGVS36gJuE.wav,A machine runs continuously
data/audiocaps/train/Yr8Xg2WHLX00.wav,"A dog sniffs, barks and then growls at something"
data/audiocaps/train/YiN6QpvO38WM.wav,"While people talk in the background, a thump, a whoosh and a slap occur, followed by a crowd clapping and cheering"
data/audiocaps/train/YiMxZUcAmZD0.wav,Engine revving and racing
data/audiocaps/train/YiMufM-iloXQ.wav,A high-pitch voice speaking as audio static hisses in the background
